path_,tot_lines
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/sc/Makefile","10","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/sc/packet.c","205","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/sc/Kconfig","12","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/sc/command.c","363","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/sc/init.c","551","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/sc/event.c","68","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/sc/shmem.c","138","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_v110.c","616","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_audio.c","710","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_common.c","2390","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_ppp.c","3018","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_tty.h","120","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_ttyfax.c","1123","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_v110.h","29","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_net.h","152","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_x25iface.h","39","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_ttyfax.h","18","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_net.c","3225","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_bsdcomp.c","929","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_ppp.h","43","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_tty.c","3890","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_common.h","47","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_audio.h","44","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/Makefile","19","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_x25iface.c","330","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_concap.c","99","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/Kconfig","147","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdn_concap.h","13","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/i4l/isdnhdlc.c","0","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/dsp_biquad.h","65","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/tei.c","1364","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/l1oip_core.c","1540","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/timerdev.c","291","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/dsp_cmx.c","1960","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/layer1.h","26","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/hwchannel.c","400","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/layer2.c","2215","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/core.c","408","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/l1oip_codec.c","376","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/core.h","79","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/dsp_blowfish.c","672","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/dsp_ecdis.h","110","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/l1oip.h","91","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/layer1.c","404","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/socket.c","830","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/clock.c","216","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/dsp_core.c","1236","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/dsp.h","276","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/dsp_pipeline.c","362","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/dsp_audio.c","433","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/dsp_tones.c","556","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/layer2.h","140","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/fsm.h","67","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/Makefile","13","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/Kconfig","46","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/fsm.c","183","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/dsp_dtmf.c","306","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/dsp_hwec.c","138","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/dsp_hwec.h","10","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/mISDN/stack.c","663","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/act2000/act2000.h","202","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/act2000/capi.h","365","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/act2000/module.c","812","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/act2000/Makefile","9","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/act2000/Kconfig","13","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/act2000/act2000_isa.c","443","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/act2000/capi.c","1180","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/act2000/act2000_isa.h","136","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/gigaset/ev-layer.c","1942","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/gigaset/bas-gigaset.c","2608","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/gigaset/gigaset.h","869","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/gigaset/usb-gigaset.c","974","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/gigaset/proc.c","83","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/gigaset/common.c","1215","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/gigaset/isocdata.c","1011","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/gigaset/interface.c","706","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/gigaset/i4l.c","601","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/gigaset/asyncdata.c","588","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/gigaset/ser-gigaset.c","818","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/gigaset/Makefile","9","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/gigaset/Kconfig","46","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hysdn/boardergo.h","100","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hysdn/hysdn_proclog.c","434","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hysdn/boardergo.c","445","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hysdn/hycapi.c","798","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hysdn/hysdn_sched.c","197","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hysdn/hysdn_pof.h","78","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hysdn/hysdn_procconf.c","432","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hysdn/ince1pc.h","134","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hysdn/hysdn_boot.c","398","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hysdn/Makefile","11","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hysdn/Kconfig","18","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hysdn/hysdn_net.c","329","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hysdn/hysdn_init.c","237","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hysdn/hysdn_defs.h","284","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/icn/icn.c","1692","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/icn/Makefile","5","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/icn/Kconfig","16","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/icn/icn.h","253","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/capi/capidrv.h","140","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/capi/capilib.c","200","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/capi/kcapi_proc.c","314","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/capi/kcapi.h","49","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/capi/kcapi.c","1205","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/capi/capiutil.c","1075","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/capi/capifs.h","11","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/capi/Makefile","15","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/capi/Kconfig","62","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/capi/capi.c","1592","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/capi/capidrv.c","2356","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/capi/capifs.c","226","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/pcbit/capi.h","87","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/pcbit/pcbit.h","177","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/pcbit/layer2.c","714","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/pcbit/edss1.c","318","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/pcbit/module.c","126","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/pcbit/callbacks.c","349","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/pcbit/callbacks.h","46","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/pcbit/drv.c","1081","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/pcbit/Makefile","9","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/pcbit/layer2.h","288","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/pcbit/Kconfig","14","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/pcbit/edss1.h","102","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/Makefile","17","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/pcbit/capi.c","0","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/Kconfig","64","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/avm/b1pci.c","416","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/avm/t1pci.c","259","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/avm/b1dma.c","990","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/avm/b1pcmcia.c","224","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/avm/c4.c","1320","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/avm/avmcard.h","583","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/avm/b1.c","808","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/avm/t1isa.c","593","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/avm/avm_cs.c","312","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/avm/Makefile","11","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/avm/Kconfig","63","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/avm/b1isa.c","243","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/w6692.c","1440","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/iohelper.h","109","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/hfc_pci.h","228","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/hfcpci.c","2384","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/avmfritz.c","1152","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/netjet.c","1156","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/mISDNisar.c","1726","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/hfcsusb.h","418","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/hfc_multi_8xx.h","167","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/mISDNipac.c","1655","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/hfc_multi.h","1233","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/mISDNinfineon.c","1178","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/speedfax.c","526","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/Makefile","16","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/Kconfig","93","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/hfcsusb.c","2182","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/hfcmulti.c","5502","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/ipac.h","405","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/isar.h","269","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/netjet.h","58","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/mISDN/w6692.h","190","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/Makefile","7","NONE"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/platform.h","372","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/divasi.c","577","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/dadapter.c","366","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/debuglib.c","156","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/diddfunc.c","115","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/diva_pci.h","19","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/debuglib.h","322","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/dsrv_bri.h","37","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/divasmain.c","850","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/di_dbg.h","37","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/diva.h","31","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/io.h","308","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/sdp_hdr.h","117","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/dadapter.h","34","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/os_capi.h","21","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/kst_ifc.h","336","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/diva_dma.h","48","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/capidtmf.c","685","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/s_4bri.c","510","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/os_bri.h","8","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/capi20.h","699","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/os_4bri.h","8","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/idifunc.c","268","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/capifunc.h","40","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/pc.h","738","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/pr_pc.h","76","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/um_idi.c","885","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/dqueue.h","31","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/maintidi.h","172","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/s_pri.c","205","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/istream.c","226","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/os_4bri.c","1131","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/dfifo.h","54","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/cardtype.h","1098","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/dsp_tst.h","47","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/divasproc.c","436","c"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/divacapi.h","1360","h"
"/home/dcuneo/git/PersonalDS/DataScience/command_line_pres_data/linux-2.6.32.67/drivers/isdn/hardware/eicon/diva.c","657","c"
